dataset,model,method,method_display,video_class,video_name,bbox_energy_ratio,temporal_consistency,sparsity_80
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,41,A042_P020_G003_C006.mp4,0.2216602861881256,-0.08121266961097717,0.640502354788069
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,41,A042_P020_G003_C006.mp4,0.15740680694580078,0.9294849634170532,0.7792440414428711
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,41,A042_P020_G003_C006.mp4,0.22840972244739532,0.978756308555603,0.7389152526855469
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,41,A042_P020_G003_C006.mp4,0.611487627029419,0.9967480897903442,0.16184895833333332
EtriActivity3D,TANet,AOSA,AOSA,41,A042_P020_G003_C006.mp4,0.5179789662361145,0.9701344966888428,0.22578523596938777
EtriActivity3D,TANet,GradCAM,GradCAM,41,A042_P020_G003_C006.mp4,0.6945460438728333,0.9972289204597473,0.08248697916666667
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,41,A042_P022_G003_C001.mp4,0.5984256267547607,0.9730603098869324,0.05691089630126953
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,41,A042_P022_G003_C001.mp4,0.17860007286071777,0.9811049699783325,0.6336135864257812
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,41,A042_P022_G003_C001.mp4,0.10905931144952774,0.5954732298851013,0.6224489795918368
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,41,A042_P022_G003_C001.mp4,0.05556042119860649,0.047296348959207535,0.717425431711146
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,41,A042_P022_G003_C001.mp4,0.11268310993909836,0.9387627840042114,0.7376415252685546
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,41,A042_P022_G003_C001.mp4,0.18002700805664062,0.9882015585899353,0.6803548812866211
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,41,A042_P022_G003_C001.mp4,0.7071908116340637,0.9944993257522583,0.112109375
EtriActivity3D,TANet,AOSA,AOSA,41,A042_P022_G003_C001.mp4,0.18938125669956207,0.9842579364776611,0.6834691884566326
EtriActivity3D,TANet,GradCAM,GradCAM,41,A042_P022_G003_C001.mp4,0.7296974658966064,0.9924688339233398,0.09993489583333333
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,42,A043_P015_G003_C002.mp4,0.6738942265510559,0.9631637334823608,0.07023906707763672
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,42,A043_P015_G003_C002.mp4,0.2121482491493225,0.9644359946250916,0.6080406188964844
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,42,A043_P015_G003_C002.mp4,0.1164974719285965,0.617093026638031,0.6530612244897959
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,42,A043_P015_G003_C002.mp4,0.009362814947962761,-0.005016862414777279,0.007849293563579277
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,42,A043_P015_G003_C002.mp4,0.1685071438550949,0.9221352934837341,0.7272686004638672
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,42,A043_P015_G003_C002.mp4,0.12224523723125458,0.9333817958831787,0.7808582305908203
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,42,A043_P015_G003_C002.mp4,0.40459635853767395,0.9973005056381226,0.08203125
EtriActivity3D,TANet,AOSA,AOSA,42,A043_P015_G003_C002.mp4,0.5098798871040344,0.976291835308075,0.14263392857142856
EtriActivity3D,TANet,GradCAM,GradCAM,42,A043_P015_G003_C002.mp4,0.09563291072845459,0.8866609334945679,0.08170572916666667
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,42,A043_P082_G002_C006.mp4,0.17985504865646362,0.9690772891044617,0.8045459747314453
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,42,A043_P082_G002_C006.mp4,0.18403244018554688,0.9807496070861816,0.730992317199707
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,42,A043_P082_G002_C006.mp4,0.19506210088729858,0.5605241656303406,0.5969387755102041
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,42,A043_P082_G002_C006.mp4,0.08759969472885132,-0.10684297233819962,0.7660910518053375
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,42,A043_P082_G002_C006.mp4,0.18741628527641296,0.9689905643463135,0.7067182540893555
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,42,A043_P082_G002_C006.mp4,0.1631738692522049,0.9914420247077942,0.7338760375976563
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,42,A043_P082_G002_C006.mp4,0.48763540387153625,0.9850981831550598,0.18782552083333334
EtriActivity3D,TANet,AOSA,AOSA,42,A043_P082_G002_C006.mp4,0.1352730691432953,0.9876458644866943,0.7174894371811225
EtriActivity3D,TANet,GradCAM,GradCAM,42,A043_P082_G002_C006.mp4,0.5143284797668457,0.9492366909980774,0.08958333333333333
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,43,A044_P016_G001_C008.mp4,0.20395925641059875,0.9919549226760864,0.8239524841308594
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,43,A044_P016_G001_C008.mp4,0.20372538268566132,0.9935176968574524,0.6315542221069336
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,43,A044_P016_G001_C008.mp4,0.1382894068956375,0.310435026884079,0.6836734693877551
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,43,A044_P016_G001_C008.mp4,0.10282722860574722,0.0041394610889256,0.640502354788069
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,43,A044_P016_G001_C008.mp4,0.19923870265483856,0.988199770450592,0.733034896850586
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,43,A044_P016_G001_C008.mp4,0.2527361810207367,0.9963011145591736,0.69283447265625
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,43,A044_P016_G001_C008.mp4,0.4949994385242462,0.9656126499176025,0.2400390625
EtriActivity3D,TANet,AOSA,AOSA,43,A044_P016_G001_C008.mp4,0.31985950469970703,0.968198299407959,0.17691326530612245
EtriActivity3D,TANet,GradCAM,GradCAM,43,A044_P016_G001_C008.mp4,0.6040446162223816,0.9761293530464172,0.13365885416666667
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,46,A047_P021_G002_C001.mp4,0.6970047354698181,0.984139621257782,0.11851692199707031
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,46,A047_P021_G002_C001.mp4,0.2863406836986542,0.9824965000152588,0.7028823852539062
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,46,A047_P021_G002_C001.mp4,0.2645701467990875,0.263393372297287,0.6683673469387755
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,46,A047_P021_G002_C001.mp4,0.20440098643302917,-0.0724431499838829,0.706436420722135
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,46,A047_P021_G002_C001.mp4,0.329352468252182,0.9753490686416626,0.7500619888305664
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,46,A047_P021_G002_C001.mp4,0.30783623456954956,0.9861009120941162,0.7510242462158203
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,46,A047_P021_G002_C001.mp4,0.7386141419410706,0.9841830730438232,0.1357421875
EtriActivity3D,TANet,AOSA,AOSA,46,A047_P021_G002_C001.mp4,0.511198103427887,0.9433701634407043,0.2866061463647959
EtriActivity3D,TANet,GradCAM,GradCAM,46,A047_P021_G002_C001.mp4,0.7404317855834961,0.9664573073387146,0.11484375
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,46,A047_P096_G001_C004.mp4,0.2972954511642456,0.989139199256897,0.7102451324462891
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,46,A047_P096_G001_C004.mp4,0.26886263489723206,0.9915192723274231,0.6041168212890625
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,46,A047_P096_G001_C004.mp4,0.20767810940742493,0.3254416286945343,0.6632653061224489
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,46,A047_P096_G001_C004.mp4,0.2046431601047516,0.06483251601457596,0.6248037676609105
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,46,A047_P096_G001_C004.mp4,0.4512217342853546,0.9816329479217529,0.7120273590087891
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,46,A047_P096_G001_C004.mp4,0.2760646939277649,0.995598316192627,0.7794660568237305
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,46,A047_P096_G001_C004.mp4,0.7616269588470459,0.9941487908363342,0.13157552083333332
EtriActivity3D,TANet,AOSA,AOSA,46,A047_P096_G001_C004.mp4,0.33231648802757263,0.958005964756012,0.6841468032525511
EtriActivity3D,TANet,GradCAM,GradCAM,46,A047_P096_G001_C004.mp4,0.802203893661499,0.9942297339439392,0.10084635416666667
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,47,A048_P035_G001_C003.mp4,0.03854373097419739,0.9703095555305481,0.6843389511108399
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,47,A048_P035_G001_C003.mp4,0.048906777054071426,0.9534323215484619,0.6673858642578125
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,47,A048_P035_G001_C003.mp4,0.07072965800762177,0.6704235672950745,0.6479591836734694
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,47,A048_P035_G001_C003.mp4,0.02588164620101452,-0.010799686424434185,0.5384615384615384
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,47,A048_P035_G001_C003.mp4,0.038787614554166794,0.9653072357177734,0.6800588607788086
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,47,A048_P035_G001_C003.mp4,0.021632418036460876,0.9695332050323486,0.699863052368164
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,47,A048_P035_G001_C003.mp4,0.10388403385877609,0.9943397045135498,0.15052083333333333
EtriActivity3D,TANet,AOSA,AOSA,47,A048_P035_G001_C003.mp4,0.10556863993406296,0.9606449007987976,0.11875697544642858
EtriActivity3D,TANet,GradCAM,GradCAM,47,A048_P035_G001_C003.mp4,0.11421400308609009,0.987678050994873,0.1009765625
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,50,A051_P082_G001_C006.mp4,0.2991164028644562,0.9808693528175354,0.6874603271484375
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,50,A051_P082_G001_C006.mp4,0.2966291010379791,0.9832279086112976,0.71558837890625
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,50,A051_P082_G001_C006.mp4,0.16575774550437927,0.5787022709846497,0.6989795918367347
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,50,A051_P082_G001_C006.mp4,0.16020476818084717,0.022839447483420372,0.6342229199372057
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,50,A051_P082_G001_C006.mp4,0.29309937357902527,0.9854761362075806,0.7190471649169922
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,50,A051_P082_G001_C006.mp4,0.261822372674942,0.9856500029563904,0.7306938171386719
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,50,A051_P082_G001_C006.mp4,0.3916461169719696,0.9810090065002441,0.33209635416666666
EtriActivity3D,TANet,AOSA,AOSA,50,A051_P082_G001_C006.mp4,0.22951100766658783,0.9968364238739014,0.7189692283163265
EtriActivity3D,TANet,GradCAM,GradCAM,50,A051_P082_G001_C006.mp4,0.4784071445465088,0.958739697933197,0.090625
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,54,A055_P035_G001_C006.mp4,0.026914682239294052,0.9855844974517822,0.7022668838500976
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,54,A055_P035_G001_C006.mp4,0.027696361765265465,0.9903072714805603,0.6810819625854492
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,54,A055_P035_G001_C006.mp4,0.031165247783064842,0.07614903897047043,0.6479591836734694
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,54,A055_P035_G001_C006.mp4,0.0,0.8333333134651184,0.0015698587127158557
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,54,A055_P035_G001_C006.mp4,0.10089872777462006,0.9707115292549133,0.0069610595703125
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,54,A055_P035_G001_C006.mp4,0.017468351870775223,0.9884917736053467,0.7634632110595703
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,54,A055_P035_G001_C006.mp4,0.024416683241724968,0.9224985837936401,0.6892578125
EtriActivity3D,TANet,AOSA,AOSA,54,A055_P035_G001_C006.mp4,0.21441631019115448,0.9588323831558228,0.03258178271308523
EtriActivity3D,TANet,GradCAM,GradCAM,54,A055_P035_G001_C006.mp4,0.006361767183989286,0.7454085946083069,0.13372395833333334
EtriActivity3D,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,7,A008_P072_G002_C002.mp4,0.19163185358047485,0.9936274290084839,0.7237255096435546
EtriActivity3D,TANet,3D-LIME-NEW,3D-LIME,7,A008_P072_G002_C002.mp4,0.23493535816669464,0.9941449761390686,0.6969881057739258
EtriActivity3D,TANet,3D-RISE-NEW,3D-RISE,7,A008_P072_G002_C002.mp4,0.11751075088977814,0.6127764582633972,0.6071428571428571
EtriActivity3D,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,7,A008_P072_G002_C002.mp4,0.04496938735246658,0.04128089174628258,0.24646781789638933
EtriActivity3D,TANet,LV-LOCO-NEW,LV-LOCO,7,A008_P072_G002_C002.mp4,0.17495736479759216,0.9861278533935547,0.7587734222412109
EtriActivity3D,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,7,A008_P072_G002_C002.mp4,0.12977708876132965,0.9915165901184082,0.7159351348876953
EtriActivity3D,TANet,SaliencyTubes,SaliencyTubes,7,A008_P072_G002_C002.mp4,0.22194959223270416,0.9877545237541199,0.15240885416666666
EtriActivity3D,TANet,AOSA,AOSA,7,A008_P072_G002_C002.mp4,0.20780520141124725,0.9867057800292969,0.7030687274909964
EtriActivity3D,TANet,GradCAM,GradCAM,7,A008_P072_G002_C002.mp4,0.24789921939373016,0.9847796559333801,0.0890625
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,101,--6bJUbfpnQ_000017_000027.mp4,0.744108259677887,0.907429575920105,0.6966512680053711
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,101,--6bJUbfpnQ_000017_000027.mp4,0.7573224902153015,0.8949462175369263,0.611882209777832
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,101,--6bJUbfpnQ_000017_000027.mp4,0.5387856960296631,0.33313536643981934,0.6377551020408163
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,101,--6bJUbfpnQ_000017_000027.mp4,0.5596500635147095,-0.06252869218587875,0.7613814756671899
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,101,--6bJUbfpnQ_000017_000027.mp4,0.7295550107955933,0.8973684310913086,0.7164661407470703
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,101,--6bJUbfpnQ_000017_000027.mp4,0.6622248888015747,0.9105876684188843,0.6234514236450195
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,101,--6bJUbfpnQ_000017_000027.mp4,0.8300807476043701,0.9598428010940552,0.36640625
Kinetics400,TANet,AOSA,AOSA,101,--6bJUbfpnQ_000017_000027.mp4,0.6459073424339294,0.8359153270721436,0.7250478316326531
Kinetics400,TANet,GradCAM,GradCAM,101,--6bJUbfpnQ_000017_000027.mp4,0.7925820350646973,0.9203250408172607,0.1775390625
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,135,Y8BCvE5Ai1o_000002_000012.mp4,0.019156165421009064,0.9124186038970947,0.7619541168212891
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,135,Y8BCvE5Ai1o_000002_000012.mp4,0.0192389115691185,0.9460378885269165,0.7147562026977539
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,135,Y8BCvE5Ai1o_000002_000012.mp4,0.04416145756840706,0.6992968916893005,0.7346938775510204
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,135,Y8BCvE5Ai1o_000002_000012.mp4,0.012597042135894299,-0.05268216133117676,0.7048665620094191
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,135,Y8BCvE5Ai1o_000002_000012.mp4,0.016334984451532364,0.9181494116783142,0.7059701919555664
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,135,Y8BCvE5Ai1o_000002_000012.mp4,0.018830789253115654,0.9156535863876343,0.7331027984619141
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,135,Y8BCvE5Ai1o_000002_000012.mp4,0.003931894898414612,0.9307769536972046,0.3065104166666667
Kinetics400,TANet,AOSA,AOSA,135,Y8BCvE5Ai1o_000002_000012.mp4,0.021929530426859856,0.8921904563903809,0.7466305272108843
Kinetics400,TANet,GradCAM,GradCAM,135,Y8BCvE5Ai1o_000002_000012.mp4,0.0028320220299065113,0.9247327446937561,0.2095703125
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,147,Cc5R3Ey3MQw_000004_000014.mp4,0.080483078956604,0.8933312892913818,0.17562541961669922
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,147,Cc5R3Ey3MQw_000004_000014.mp4,0.07017110288143158,0.9204473495483398,0.701106071472168
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,147,Cc5R3Ey3MQw_000004_000014.mp4,0.13712668418884277,0.3499945104122162,0.7142857142857143
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,147,Cc5R3Ey3MQw_000004_000014.mp4,0.07849437743425369,0.014535387046635151,0.7252747252747253
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,147,Cc5R3Ey3MQw_000004_000014.mp4,0.06453035026788712,0.8962688446044922,0.6841201782226562
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,147,Cc5R3Ey3MQw_000004_000014.mp4,0.07329553365707397,0.9266228079795837,0.7334243774414062
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,147,Cc5R3Ey3MQw_000004_000014.mp4,0.08219701051712036,0.9700032472610474,0.30052083333333335
Kinetics400,TANet,AOSA,AOSA,147,Cc5R3Ey3MQw_000004_000014.mp4,0.058071114122867584,0.8702779412269592,0.46742964764030615
Kinetics400,TANet,GradCAM,GradCAM,147,Cc5R3Ey3MQw_000004_000014.mp4,0.0556732602417469,0.9596902132034302,0.15110677083333332
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,15,T6seaVGSuEY_000048_000058.mp4,0.16864724457263947,0.9315361380577087,0.6800621032714844
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,15,T6seaVGSuEY_000048_000058.mp4,0.21740952134132385,0.9294052124023438,0.6252384185791016
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,15,T6seaVGSuEY_000048_000058.mp4,0.20479896664619446,0.6467846632003784,0.5663265306122449
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,15,T6seaVGSuEY_000048_000058.mp4,0.16600792109966278,-0.05816904827952385,0.7299843014128728
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,15,T6seaVGSuEY_000048_000058.mp4,0.17924369871616364,0.8812171816825867,0.7099323272705078
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,15,T6seaVGSuEY_000048_000058.mp4,0.14528705179691315,0.9166937470436096,0.6618524551391601
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,15,T6seaVGSuEY_000048_000058.mp4,0.3243773877620697,0.9918768405914307,0.28782552083333335
Kinetics400,TANet,AOSA,AOSA,15,T6seaVGSuEY_000048_000058.mp4,0.48470091819763184,0.8808914422988892,0.14713541666666666
Kinetics400,TANet,GradCAM,GradCAM,15,T6seaVGSuEY_000048_000058.mp4,0.29699259996414185,0.9213742017745972,0.1517578125
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,155,JYItC7ahu_s_000215_000225.mp4,0.5937192440032959,0.9183427691459656,0.700489616394043
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,155,JYItC7ahu_s_000215_000225.mp4,0.6208636164665222,0.9394621253013611,0.5772220611572265
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,155,JYItC7ahu_s_000215_000225.mp4,0.4307684302330017,0.32820820808410645,0.6989795918367347
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,155,JYItC7ahu_s_000215_000225.mp4,0.40369752049446106,0.49013552069664,0.7786499215070644
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,155,JYItC7ahu_s_000215_000225.mp4,0.5810413360595703,0.8871087431907654,0.7718132019042969
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,155,JYItC7ahu_s_000215_000225.mp4,0.5746642351150513,0.9364479184150696,0.6496206283569336
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,155,JYItC7ahu_s_000215_000225.mp4,0.5756505727767944,0.9756972789764404,0.293359375
Kinetics400,TANet,AOSA,AOSA,155,JYItC7ahu_s_000215_000225.mp4,0.7090499401092529,0.8817238211631775,0.14033801020408163
Kinetics400,TANet,GradCAM,GradCAM,155,JYItC7ahu_s_000215_000225.mp4,0.525067150592804,0.8337455987930298,0.09303385416666667
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,165,DJSqNV9m-2A_000019_000029.mp4,0.4666370451450348,0.8730915784835815,0.648823356628418
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,165,DJSqNV9m-2A_000019_000029.mp4,0.4675885736942291,0.8802175521850586,0.5704948425292968
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,165,DJSqNV9m-2A_000019_000029.mp4,0.6998204588890076,0.13844606280326843,0.6581632653061225
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,165,DJSqNV9m-2A_000019_000029.mp4,0.5757469534873962,-0.011440935544669628,0.7080062794348508
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,165,DJSqNV9m-2A_000019_000029.mp4,0.45743823051452637,0.9232016205787659,0.6776239395141601
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,165,DJSqNV9m-2A_000019_000029.mp4,0.516909658908844,0.8821258544921875,0.581660270690918
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,165,DJSqNV9m-2A_000019_000029.mp4,0.42627015709877014,0.9262800216674805,0.3922526041666667
Kinetics400,TANet,AOSA,AOSA,165,DJSqNV9m-2A_000019_000029.mp4,0.5763543844223022,0.7228990197181702,0.13415278220663265
Kinetics400,TANet,GradCAM,GradCAM,165,DJSqNV9m-2A_000019_000029.mp4,0.414394348859787,0.9077199697494507,0.3142578125
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,176,6mvqsdJcazA_000018_000028.mp4,0.7335992455482483,0.8845344185829163,0.3122226715087891
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,176,6mvqsdJcazA_000018_000028.mp4,0.693631112575531,0.9058945775032043,0.6423023223876954
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,176,6mvqsdJcazA_000018_000028.mp4,0.4908539652824402,0.405318021774292,0.6632653061224489
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,176,6mvqsdJcazA_000018_000028.mp4,0.45795631408691406,-0.16955167055130005,0.7378335949764521
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,176,6mvqsdJcazA_000018_000028.mp4,0.6673780679702759,0.9132206439971924,0.753913688659668
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,176,6mvqsdJcazA_000018_000028.mp4,0.6658349633216858,0.9277257919311523,0.7644563674926758
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,176,6mvqsdJcazA_000018_000028.mp4,0.9351771473884583,0.9963241815567017,0.19928385416666666
Kinetics400,TANet,AOSA,AOSA,176,6mvqsdJcazA_000018_000028.mp4,0.94166100025177,0.9264456033706665,0.10650510204081633
Kinetics400,TANet,GradCAM,GradCAM,176,6mvqsdJcazA_000018_000028.mp4,0.9155007004737854,0.9932939410209656,0.21282552083333334
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,177,S5C0fUV6yEo_000003_000013.mp4,0.003025083104148507,0.9260339140892029,0.67420654296875
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,177,S5C0fUV6yEo_000003_000013.mp4,0.005357266869395971,0.9239782094955444,0.6760656356811523
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,177,S5C0fUV6yEo_000003_000013.mp4,0.0,0.33974793553352356,0.6428571428571429
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,177,S5C0fUV6yEo_000003_000013.mp4,0.0,-0.022831017151474953,0.7394034536891679
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,177,S5C0fUV6yEo_000003_000013.mp4,0.002362783532589674,0.867824912071228,0.7276712417602539
Kinetics400,TANet,LV-Univ-Pred-NEW,LV-Univ-Pred,177,S5C0fUV6yEo_000003_000013.mp4,0.0009360805270262063,0.9484269618988037,0.6735904693603516
Kinetics400,TANet,SaliencyTubes,SaliencyTubes,177,S5C0fUV6yEo_000003_000013.mp4,0.0055520967580378056,0.9741131663322449,0.27486979166666664
Kinetics400,TANet,AOSA,AOSA,177,S5C0fUV6yEo_000003_000013.mp4,0.0012842727592214942,0.9095345139503479,0.38059530452806123
Kinetics400,TANet,GradCAM,GradCAM,177,S5C0fUV6yEo_000003_000013.mp4,0.00782753899693489,0.9374450445175171,0.13697916666666668
Kinetics400,TANet,3D-Kernel-SHAP-NEW,3D-Kernel-SHAP,183,OVcjZPMeDDc_000001_000011.mp4,0.20939543843269348,0.9611078500747681,0.6806886672973633
Kinetics400,TANet,3D-LIME-NEW,3D-LIME,183,OVcjZPMeDDc_000001_000011.mp4,0.33414390683174133,0.9648721218109131,0.5951427459716797
Kinetics400,TANet,3D-RISE-NEW,3D-RISE,183,OVcjZPMeDDc_000001_000011.mp4,0.16115766763687134,0.5793648362159729,0.6479591836734694
Kinetics400,TANet,3D-Sampled-Occl-Sens-NEW,3D-Sampled-Occl-Sens,183,OVcjZPMeDDc_000001_000011.mp4,0.10985337942838669,-0.05743524804711342,0.7708006279434851
Kinetics400,TANet,LV-LOCO-NEW,LV-LOCO,183,OVcjZPMeDDc_000001_000011.mp4,0.1832287609577179,0.9452027678489685,0.761749267578125
